Contest ID,Problem Index,Name,Type,Points,Tags,Solved Count,Rating
1981,B,Turtle and an Infinite Sequence,PROGRAMMING,1000.0,"bitmasks, math",13546,1300
1981,A,Turtle and Piggy Are Playing a Game,PROGRAMMING,500.0,"brute force, greedy, math",22007,800
1980,G,Yasya and the Mysterious Tree,PROGRAMMING,N/A,"bitmasks, data structures, dfs and similar, graphs, greedy, strings, trees",1216,2300
1980,F2,Field Division (hard version),PROGRAMMING,N/A,"math, sortings",968,2400
1980,F1,Field Division (easy version),PROGRAMMING,N/A,"data structures, math, sortings",3680,1900
1980,E,Permutation of Rows and Columns,PROGRAMMING,N/A,"constructive algorithms, data structures, greedy, hashing, implementation, math, matrices, sortings",10297,1600
1980,D,GCD-sequence,PROGRAMMING,N/A,"greedy, implementation, math, number theory",14086,1400
1980,C,Sofia and the Lost Operations,PROGRAMMING,N/A,"constructive algorithms, greedy",18349,1300
1980,B,Choosing Cubes,PROGRAMMING,N/A,"sortings, sortings",34195,800
1980,A,Problem Generator,PROGRAMMING,N/A,math,39961,800
1979,F,Kostyanych's Theorem,PROGRAMMING,3000.0,"brute force, constructive algorithms, graphs, interactive",309,2900
1979,E,Manhattan Triangle,PROGRAMMING,2500.0,"binary search, constructive algorithms, data structures, geometry, implementation, two pointers",1421,2400
1979,D,Fixing a Binary String,PROGRAMMING,2000.0,"bitmasks, brute force, constructive algorithms, dp, greedy, hashing, strings",6494,1800
1979,C,Earning on Bets,PROGRAMMING,1500.0,"binary search, combinatorics, constructive algorithms, number theory",18527,1200
1979,B,XOR Sequences,PROGRAMMING,1000.0,"bitmasks, greedy",22257,1000
1979,A,Guess the Maximum,PROGRAMMING,500.0,"brute force, greedy, implementation",28808,800
1978,F,Large Graph,PROGRAMMING,2500.0,"data structures, dfs and similar, dsu, graphs, number theory, two pointers",1299,2400
1978,E,Computing Machine,PROGRAMMING,2000.0,"brute force, data structures, dp, greedy, implementation",3741,2000
1978,D,Elections,PROGRAMMING,1500.0,"data structures, greedy, implementation, math",11052,1600
1978,C,Manhattan Permutations,PROGRAMMING,1250.0,"constructive algorithms, data structures, greedy, implementation, math",14738,1300
1978,B,New Bakery,PROGRAMMING,750.0,"binary search, greedy, math, ternary search",22078,800
1978,A,Alice and Books,PROGRAMMING,500.0,"constructive algorithms, greedy, sortings",25336,800
1977,E,Tensor,PROGRAMMING,2500.0,"constructive algorithms, graphs, interactive",661,2600
1977,D,XORificator,PROGRAMMING,2000.0,"bitmasks, brute force, greedy, hashing",1815,2300
1977,C,Nikita and LCM,PROGRAMMING,1750.0,"brute force, data structures, dp, greedy, math, number theory, sortings",6653,1900
1977,B,Binary Colouring,PROGRAMMING,1250.0,"bitmasks, constructive algorithms, greedy, math",17466,1100
1977,A,Little Nikita,PROGRAMMING,500.0,math,31116,800
1976,F,Remove Bridges,PROGRAMMING,N/A,"data structures, dfs and similar, dp, greedy, sortings, trees",546,2800
1976,E,Splittable Permutations,PROGRAMMING,N/A,"combinatorics, data structures, dfs and similar, greedy, math, trees",1015,2500
1976,D,Invertible Bracket Sequences,PROGRAMMING,N/A,"binary search, combinatorics, data structures, divide and conquer, implementation, two pointers",4290,2000
1976,C,Job Interview,PROGRAMMING,N/A,"binary search, dp, greedy, implementation, two pointers",10215,1600
1976,B,Increase/Decrease/Copy,PROGRAMMING,N/A,"greedy, implementation",22048,1100
1976,A,Verify Password,PROGRAMMING,N/A,"implementation, sortings, strings",28282,800
1975,I,Mind Bloom,PROGRAMMING,6000.0,dp,84,3500
1975,H,378QAQ and Core,PROGRAMMING,4500.0,"greedy, strings",112,3500
1975,G,Zimpha Fan Club,PROGRAMMING,3000.0,"fft, greedy, math, strings",221,3000
1975,F,Set,PROGRAMMING,2500.0,"bitmasks, brute force, combinatorics, dfs and similar, divide and conquer, dp, math",811,2600
1975,E,Chain Queries,PROGRAMMING,2000.0,"binary search, data structures, dfs and similar, implementation, trees",2269,2100
1975,D,Paint the Tree,PROGRAMMING,1500.0,"brute force, dfs and similar, dp, greedy, shortest paths, trees",5897,1700
1975,C,Chamo and Mocha's Array,PROGRAMMING,1000.0,"binary search, brute force, greedy",14360,1200
1975,B,378QAQ and Mocha's Array,PROGRAMMING,500.0,"brute force, greedy, math, sortings",17599,1000
1975,A,Bazoka and Mocha's Array,PROGRAMMING,250.0,"brute force, greedy, implementation, sortings",18380,800
1974,G,Money Buys Less Happiness Now ,PROGRAMMING,N/A,"data structures, greedy, sortings",4224,2000
1974,F,Cutting Game,PROGRAMMING,N/A,"binary search, brute force, data structures, implementation, sortings, two pointers",3533,1900
1974,E,Money Buys Happiness,PROGRAMMING,N/A,dp,7896,1800
1974,D,Ingenuity-2,PROGRAMMING,N/A,"constructive algorithms, greedy, implementation",14613,1400
1974,C,Beautiful Triple Pairs,PROGRAMMING,N/A,"combinatorics, data structures",15583,1400
1974,B,Symmetric Encoding,PROGRAMMING,N/A,"implementation, sortings, strings",29816,800
1974,A,Phone Desktop,PROGRAMMING,N/A,"greedy, math",32926,800
1973,F,Maximum GCD Sum Queries,PROGRAMMING,3000.0,"bitmasks, brute force, dp, implementation, number theory",212,3100
1973,E,"Cat, Fox and Swaps ",PROGRAMMING,2250.0,"graphs, math, sortings",788,2500
1973,D,"Cat, Fox and Maximum Array Split",PROGRAMMING,2000.0,"brute force, interactive, math",1894,2400
1973,C,"Cat, Fox and Double Maximum",PROGRAMMING,1500.0,"constructive algorithms, greedy, implementation, math, sortings",8238,1700
1973,B,"Cat, Fox and the Lonely Array",PROGRAMMING,1000.0,"binary search, bitmasks, data structures, greedy, math, two pointers",13857,1300
1973,A,Chess For Three,PROGRAMMING,500.0,"brute force, dp, implementation, math",24195,900
1972,B,Coin Games,PROGRAMMING,750.0,games,21315,900
1972,A,Contest Proposal,PROGRAMMING,500.0,"brute force, greedy, two pointers",22779,800
1971,H,±1,PROGRAMMING,N/A,"2-sat, dfs and similar, graphs",1800,2100
1971,G,XOUR,PROGRAMMING,N/A,"data structures, dsu, sortings",9076,1700
1971,F,Circle Perimeter,PROGRAMMING,N/A,"binary search, brute force, dfs and similar, geometry, implementation, math",9826,1600
1971,E,Find the Car,PROGRAMMING,N/A,"binary search, math, sortings",14068,1500
1971,D,Binary Cut,PROGRAMMING,N/A,"dp, greedy, implementation, sortings, strings",25647,1100
1971,C,Clock and Strings,PROGRAMMING,N/A,implementation,32514,900
1971,B,Different String,PROGRAMMING,N/A,"implementation, strings",36411,800
1971,A,My First Sorting Problem,PROGRAMMING,N/A,"implementation, sortings",44385,800
1970,G3,Min-Fund Prison (Hard),PROGRAMMING,N/A,"bitmasks, dfs and similar, dp, graphs, trees",327,2400
1970,G2,Min-Fund Prison (Medium),PROGRAMMING,N/A,"brute force, dfs and similar, dp, graphs, trees",568,2200
1970,G1,Min-Fund Prison (Easy),PROGRAMMING,N/A,"dfs and similar, trees",1317,1900
1970,F3,Playing Quidditch (Hard),PROGRAMMING,N/A,implementation,349,2300
1970,F2,Playing Quidditch (Medium),PROGRAMMING,N/A,implementation,337,2300
1970,F1,Playing Quidditch (Easy),PROGRAMMING,N/A,implementation,417,2300
1970,E3,Trails (Hard),PROGRAMMING,N/A,"dp, matrices",725,2200
1970,E2,Trails (Medium),PROGRAMMING,N/A,"dp, matrices",1246,2000
1970,E1,Trails (Easy),PROGRAMMING,N/A,dp,2112,1800
1970,D3,Arithmancy (Hard),PROGRAMMING,N/A,interactive,106,3100
1970,D2,Arithmancy (Medium),PROGRAMMING,N/A,"constructive algorithms, interactive, probabilities, strings",199,2600
1970,D1,Arithmancy (Easy),PROGRAMMING,N/A,"brute force, constructive algorithms, interactive, strings",590,2100
1970,C3,Game on Tree (Hard),PROGRAMMING,N/A,"dfs and similar, dp, games, trees",1536,1900
1970,C2,Game on Tree (Medium),PROGRAMMING,N/A,"dfs and similar, dp, games, trees",2649,1700
1970,C1,Game on Tree (Easy),PROGRAMMING,N/A,games,3367,1400
1970,B3,Exact Neighbours (Hard),PROGRAMMING,N/A,constructive algorithms,472,2300
1970,B2,Exact Neighbours (Medium),PROGRAMMING,N/A,constructive algorithms,784,2100
1970,B1,Exact Neighbours (Easy),PROGRAMMING,N/A,constructive algorithms,1107,1900
1970,A3,Balanced Unshuffle (Hard),PROGRAMMING,N/A,"constructive algorithms, trees",442,2400
1970,A2,Balanced Unshuffle (Medium),PROGRAMMING,N/A,"brute force, constructive algorithms, trees",428,2400
1970,A1,Balanced Shuffle (Easy),PROGRAMMING,N/A,"implementation, sortings",4477,1000
1969,F,Card Pairing,PROGRAMMING,N/A,"dp, greedy, hashing, implementation",266,3000
1969,E,Unique Array,PROGRAMMING,N/A,"binary search, data structures, divide and conquer, dp, greedy",1356,2400
1969,D,Shop Game,PROGRAMMING,N/A,"data structures, greedy, math, sortings",4495,1900
1969,C,Minimizing the Sum,PROGRAMMING,N/A,"dp, implementation",8612,1700
1969,B,Shifts and Sorting,PROGRAMMING,N/A,"constructive algorithms, greedy",18783,1000
1969,A,Two Friends,PROGRAMMING,N/A,"constructive algorithms, implementation, math",19793,800
1968,G2,Division + LCP (hard version),PROGRAMMING,N/A,"binary search, brute force, data structures, dp, hashing, math, string suffix structures, strings",1930,2200
1968,G1,Division + LCP (easy version),PROGRAMMING,N/A,"binary search, data structures, dp, hashing, string suffix structures, strings",4197,1900
1968,F,Equal XOR Segments,PROGRAMMING,N/A,"binary search, data structures",5419,1800
1968,E,Cells Arrangement,PROGRAMMING,N/A,constructive algorithms,10282,1600
1968,D,Permutation Game,PROGRAMMING,N/A,"brute force, dfs and similar, games, graphs, greedy, math",14764,1300
1968,C,Assembly via Remainders,PROGRAMMING,N/A,"constructive algorithms, number theory",24680,1000
1968,B,Prefiquence,PROGRAMMING,N/A,"greedy, two pointers",27666,800
1968,A,Maximize?,PROGRAMMING,N/A,"brute force, math, number theory",33847,800
1967,F,Next and Prev,PROGRAMMING,3500.0,"brute force, data structures, implementation",65,3200
1967,E2,Again Counting Arrays (Hard Version),PROGRAMMING,1000.0,"combinatorics, dp, math",101,3500
1967,E1,Again Counting Arrays (Easy Version),PROGRAMMING,1750.0,"combinatorics, dp, fft, math",212,3100
1967,D,Long Way to be Non-decreasing,PROGRAMMING,1750.0,"binary search, dfs and similar, graphs, implementation, shortest paths, two pointers",639,2800
1967,C,Fenwick Tree,PROGRAMMING,1250.0,"bitmasks, brute force, combinatorics, data structures, dp, math, trees",1741,2300
1967,B2,Reverse Card (Hard Version),PROGRAMMING,750.0,"brute force, math, number theory",3894,2200
1967,B1,Reverse Card (Easy Version),PROGRAMMING,500.0,"brute force, math, number theory",13147,1400
1967,A,Permutation Counting,PROGRAMMING,750.0,"binary search, greedy, implementation, math, sortings",12350,1400
1966,B,Rectangle Filling,PROGRAMMING,1000.0,"constructive algorithms, implementation",14863,1100
1966,A,Card Exchange,PROGRAMMING,500.0,"constructive algorithms, games, greedy",17751,800
1965,F,Conference,PROGRAMMING,3500.0,"data structures, flows",169,3300
1965,E,Connected Cubes,PROGRAMMING,2500.0,"constructive algorithms, games",254,3100
1965,D,Missing Subarray Sum,PROGRAMMING,2000.0,constructive algorithms,417,2900
1965,C,Folding Strip,PROGRAMMING,1500.0,"constructive algorithms, greedy, strings",1911,2300
1965,B,Missing Subsequence Sum,PROGRAMMING,1250.0,"bitmasks, constructive algorithms, greedy, number theory",6628,1800
1965,A,Everything Nim,PROGRAMMING,500.0,"games, greedy, math, sortings",13588,1400
1958,J,Necromancer,PROGRAMMING,N/A,*special,31,3200
1958,I,Equal Trees,PROGRAMMING,N/A,"*special, graphs, meet-in-the-middle",31,3100
1958,H,Composite Spells,PROGRAMMING,N/A,"*special, dp",76,2600
1958,G,Observation Towers,PROGRAMMING,N/A,*special,108,2400
1958,F,Narrow Paths,PROGRAMMING,N/A,"*special, combinatorics",191,2000
1958,E,Yet Another Permutation Constructive,PROGRAMMING,N/A,"*special, constructive algorithms",253,1900
1958,D,Staircase,PROGRAMMING,N/A,*special,511,1600
1958,C,Firewood,PROGRAMMING,N/A,*special,704,1500
1958,B,Clock in the Pool,PROGRAMMING,N/A,"*special, math",883,1400
1958,A,1-3-5,PROGRAMMING,N/A,"*special, dp",1917,1100
1957,F2,Frequency Mismatch (Hard Version),PROGRAMMING,1250.0,"binary search, data structures, dfs and similar, hashing, probabilities, trees",431,2700
1957,F1,Frequency Mismatch (Easy Version),PROGRAMMING,2250.0,"binary search, data structures, divide and conquer, hashing, probabilities, trees",481,2600
1957,E,Carousel of Combinations,PROGRAMMING,2250.0,"brute force, combinatorics, dp, math, number theory",1255,2400
1957,D,A BIT of an Inequality,PROGRAMMING,1750.0,"bitmasks, brute force, dp, math",4449,1900
1957,C,How Does the Rook Move?,PROGRAMMING,1500.0,"combinatorics, dp, math",9564,1600
1957,B,A BIT of a Construction,PROGRAMMING,1000.0,"bitmasks, constructive algorithms, greedy, implementation",17810,1100
1957,A,Stickogon,PROGRAMMING,500.0,"constructive algorithms, greedy",23156,800
1956,F,Nene and the Passing Game,PROGRAMMING,2500.0,"constructive algorithms, data structures, dsu, graphs, sortings",349,3000
1956,E2,Nene vs. Monsters (Hard Version),PROGRAMMING,750.0,"brute force, greedy, implementation, math",831,2700
1956,E1,Nene vs. Monsters (Easy Version),PROGRAMMING,1500.0,"brute force, implementation, math",1423,2500
1956,D,Nene and the Mex Operator,PROGRAMMING,1750.0,"bitmasks, brute force, constructive algorithms, divide and conquer, dp, greedy, implementation, math",3881,2000
1956,C,Nene's Magical Matrix,PROGRAMMING,1500.0,"constructive algorithms, greedy, math",12785,1600
1956,B,Nene and the Card Game,PROGRAMMING,750.0,"games, greedy",21127,800
1956,A,Nene's Game,PROGRAMMING,500.0,"binary search, brute force, data structures, games, greedy",21489,800
1955,H,The Most Reckless Defense,PROGRAMMING,N/A,"bitmasks, brute force, constructive algorithms, dp, flows, graph matchings, shortest paths",1242,2300
1955,G,GCD on a grid,PROGRAMMING,N/A,"brute force, dfs and similar, dp, implementation, math, number theory",4499,1900
1955,F,Unfair Game,PROGRAMMING,N/A,"dp, games, greedy, math, schedules",7027,1800
1955,E,Long Inversions,PROGRAMMING,N/A,"brute force, greedy, implementation, sortings",8535,1700
1955,D,Inaccurate Subsequence Search,PROGRAMMING,N/A,"data structures, two pointers",15304,1400
1955,C,Inhabitant of the Deep Sea,PROGRAMMING,N/A,"greedy, implementation, math",21067,1300
1955,B,Progressive Square,PROGRAMMING,N/A,"constructive algorithms, data structures, implementation, sortings",27566,1000
1955,A,Yogurt Sale,PROGRAMMING,N/A,math,42995,800
1954,F,Unique Strings,PROGRAMMING,N/A,"combinatorics, dp, math",250,3100
1954,E,Chain Reaction,PROGRAMMING,N/A,"binary search, data structures, dsu, greedy, implementation, math, number theory",2250,2200
1954,D,Colored Balls,PROGRAMMING,N/A,"combinatorics, dp, math, sortings",6082,1800
1954,C,Long Multiplication,PROGRAMMING,N/A,"greedy, math, number theory",19274,1200
1954,B,Make It Ugly,PROGRAMMING,N/A,"implementation, math",18438,1200
1954,A,Painting the Ribbon,PROGRAMMING,N/A,"constructive algorithms, greedy, math",23950,900
1953,A,Accuracy-Preserving Summation Algorithm,PROGRAMMING,N/A,*special,0,N/A
1952,J,"Help, what does it mean to be ""Based""",PROGRAMMING,N/A,"brute force, constructive algorithms, expression parsing, implementation, sortings",772,N/A
1952,I,Dark Matter,PROGRAMMING,N/A,"bitmasks, geometry",533,N/A
1952,H,Palindrome,PROGRAMMING,N/A,"implementation, strings",697,N/A
1952,G,Mathematician Takeover,PROGRAMMING,N/A,"binary search, dfs and similar, math",1016,N/A
1952,F,Grid,PROGRAMMING,N/A,brute force,1740,N/A
1952,E,Sweep Line,PROGRAMMING,N/A,"combinatorics, games, math",256,N/A
1952,D,Are You a Procrastinator?,PROGRAMMING,N/A,implementation,4559,N/A
1952,C,They Have Fooled,PROGRAMMING,N/A,"brute force, schedules",2894,N/A
1952,B,Is it stated?,PROGRAMMING,N/A,strings,11106,N/A
1952,A,"Are You a Robot, Again?",PROGRAMMING,N/A,strings,12380,N/A
1951,I,Growing Trees,PROGRAMMING,4000.0,"binary search, constructive algorithms, flows, graphs, greedy",76,3200
1951,H,Thanos Snap,PROGRAMMING,3500.0,"binary search, dp, games, greedy, trees",270,3200
1951,G,Clacking Balls,PROGRAMMING,3250.0,"combinatorics, math, probabilities",330,3100
1951,F,Inversion Composition,PROGRAMMING,2750.0,"constructive algorithms, data structures, greedy",758,2500
1951,E,No Palindromes,PROGRAMMING,2250.0,"brute force, constructive algorithms, divide and conquer, greedy, hashing, implementation, math, strings",3600,2000
1951,D,Buying Jewels,PROGRAMMING,1750.0,"constructive algorithms, greedy, math",5364,2000
1951,C,Ticket Hoarding,PROGRAMMING,1500.0,"greedy, math, sortings",11546,1400
1951,B,Battle Cows,PROGRAMMING,1000.0,"binary search, data structures, greedy",14476,1200
1951,A,Dual Trigger,PROGRAMMING,500.0,"constructive algorithms, greedy, math",19512,900
1950,G,Shuffling Songs,PROGRAMMING,N/A,"bitmasks, dfs and similar, dp, graphs, hashing, implementation, strings",4326,1900
1950,F,"0, 1, 2, Tree!",PROGRAMMING,N/A,"bitmasks, brute force, greedy, implementation, trees",9076,1700
1950,E,Nearly Shortest Repeating Substring,PROGRAMMING,N/A,"brute force, implementation, number theory, strings",14302,1500
1950,D,Product of Binary Decimals,PROGRAMMING,N/A,"brute force, dp, implementation, number theory",23025,1100
1950,C,Clock Conversion,PROGRAMMING,N/A,"implementation, math",39544,800
1950,B,Upscaling,PROGRAMMING,N/A,implementation,37731,800
1950,A,"Stair, Peak, or Neither?",PROGRAMMING,N/A,implementation,52004,800
1949,K,Make Triangle,PROGRAMMING,N/A,"constructive algorithms, math",321,2800
1949,J,Amanda the Amoeba,PROGRAMMING,N/A,"graphs, implementation, trees, two pointers",382,2600
1949,I,Disks,PROGRAMMING,N/A,"dfs and similar, geometry, graph matchings, graphs",1815,1800
